Initiative_ID,Change_Type,Outcome,ROI,Time_Taken,KPI_ID,KPI_Name,KPI_Value,Benchmark_Value,Event_ID,Success_Rate,Implementation_Time,Feedback_ID,Employee_Satisfaction,Engagement_Level
1555,Process Change,Unsuccessful,0.7361513453880102,21,1126,Employee Engagement,14.675340270599913,89.02978280385486,1619,0.7674585339001647,4,NULL,NULL,NULL
1556,Process Change,Successful,1.3178468988318743,10,240,Cost Efficiency,12.277834072133775,51.613247165903644,NULL,NULL,NULL,NULL,NULL,NULL
1556,Process Change,Successful,1.3178468988318743,10,1406,Cost Efficiency,87.99833076175166,60.04313629857436,NULL,NULL,NULL,NULL,NULL,NULL
1557,Cultural Change,Partially Successful,-0.06119932044413118,23,488,Employee Engagement,54.598058119573814,NULL,NULL,NULL,NULL,1480,2,0.036996540861548466
1557,Cultural Change,Partially Successful,-0.06119932044413118,23,1767,Cost Efficiency,35.919479490709435,76.982365874947,NULL,NULL,NULL,1480,2,0.036996540861548466
1557,Cultural Change,Partially Successful,-0.06119932044413118,23,1767,Cost Efficiency,35.919479490709435,82.98599180805964,NULL,NULL,NULL,1480,2,0.036996540861548466
1560,Process Change,Successful,0.8233341604100315,1,485,Employee Engagement,99.45829573283498,97.03689430860243,1838,0.8171485005982768,8,NULL,NULL,NULL
1561,Technology Change,Successful,1.2514472312040934,21,1192,Employee Engagement,37.2415055407909,NULL,1252,0.7426295976495727,5,1413,1,0.40384714378137543
1561,Technology Change,Successful,1.2514472312040934,21,1192,Employee Engagement,37.2415055407909,NULL,1279,0.836138448081587,9,1413,1,0.40384714378137543
1566,Cultural Change,Partially Successful,0.18374768713795242,13,771,Cost Efficiency,52.416422140017225,65.13860848257644,NULL,NULL,NULL,428,4,0.9086320657531998
1566,Cultural Change,Partially Successful,0.18374768713795242,13,771,Cost Efficiency,52.416422140017225,85.56240266556655,NULL,NULL,NULL,428,4,0.9086320657531998
1566,Cultural Change,Partially Successful,0.18374768713795242,13,1266,Cost Efficiency,22.44087208312027,NULL,NULL,NULL,NULL,428,4,0.9086320657531998
1567,Cultural Change,Successful,1.1449160416533544,22,51,Change Adoption Rate,51.83761636564975,NULL,266,0.6868489333948764,2,NULL,NULL,NULL
1567,Cultural Change,Successful,1.1449160416533544,22,51,Change Adoption Rate,51.83761636564975,NULL,1230,0.5577279734662117,2,NULL,NULL,NULL
1568,Technology Change,Unsuccessful,1.6555542282334712,15,1647,Cost Efficiency,30.439621462124034,51.98594742900843,1739,0.8077824795188817,7,1785,2,0.047884782934853654
1568,Technology Change,Unsuccessful,1.6555542282334712,15,1206,Cost Efficiency,63.5929740742568,NULL,1739,0.8077824795188817,7,1785,2,0.047884782934853654
1570,Cultural Change,Partially Successful,1.5401530487276442,17,1953,Employee Engagement,39.83256171517312,NULL,932,0.7984365890723573,3,1502,3,0.8914540388710458
1570,Cultural Change,Partially Successful,1.5401530487276442,17,1953,Employee Engagement,39.83256171517312,NULL,1669,0.587243394262664,4,1502,3,0.8914540388710458
1570,Cultural Change,Partially Successful,1.5401530487276442,17,1982,Change Adoption Rate,12.424574185618697,88.00166445992973,932,0.7984365890723573,3,1502,3,0.8914540388710458
1570,Cultural Change,Partially Successful,1.5401530487276442,17,1982,Change Adoption Rate,12.424574185618697,88.00166445992973,1669,0.587243394262664,4,1502,3,0.8914540388710458
1570,Cultural Change,Partially Successful,1.5401530487276442,17,1982,Change Adoption Rate,12.424574185618697,62.96802622889432,932,0.7984365890723573,3,1502,3,0.8914540388710458
1570,Cultural Change,Partially Successful,1.5401530487276442,17,1982,Change Adoption Rate,12.424574185618697,62.96802622889432,1669,0.587243394262664,4,1502,3,0.8914540388710458
1570,Cultural Change,Partially Successful,1.5401530487276442,17,165,Change Adoption Rate,12.356394440272734,NULL,932,0.7984365890723573,3,1502,3,0.8914540388710458
1570,Cultural Change,Partially Successful,1.5401530487276442,17,165,Change Adoption Rate,12.356394440272734,NULL,1669,0.587243394262664,4,1502,3,0.8914540388710458
1571,Process Change,Unsuccessful,-0.05447776379768604,20,1166,Employee Engagement,18.09586766031441,56.476384048244846,NULL,NULL,NULL,1023,3,0.4246156652215749
1571,Process Change,Unsuccessful,-0.05447776379768604,20,1166,Employee Engagement,18.09586766031441,94.93633704140319,NULL,NULL,NULL,1023,3,0.4246156652215749
1571,Process Change,Unsuccessful,-0.05447776379768604,20,1166,Employee Engagement,18.09586766031441,77.88009455444458,NULL,NULL,NULL,1023,3,0.4246156652215749
1571,Process Change,Unsuccessful,-0.05447776379768604,20,1166,Employee Engagement,18.09586766031441,83.1193516255835,NULL,NULL,NULL,1023,3,0.4246156652215749
1571,Process Change,Unsuccessful,-0.05447776379768604,20,708,Change Adoption Rate,6.486735447210846,97.01288076329837,NULL,NULL,NULL,1023,3,0.4246156652215749
1575,Cultural Change,Partially Successful,-0.04587762130645695,11,1965,Change Adoption Rate,52.99433461538593,NULL,1096,0.9134033033733648,3,206,5,0.4011634450685344
1575,Cultural Change,Partially Successful,-0.04587762130645695,11,1965,Change Adoption Rate,52.99433461538593,NULL,1096,0.9134033033733648,3,215,1,0.15409664824076919
1575,Cultural Change,Partially Successful,-0.04587762130645695,11,534,Cost Efficiency,12.174189060943464,NULL,1096,0.9134033033733648,3,206,5,0.4011634450685344
1575,Cultural Change,Partially Successful,-0.04587762130645695,11,534,Cost Efficiency,12.174189060943464,NULL,1096,0.9134033033733648,3,215,1,0.15409664824076919
1576,Process Change,Unsuccessful,0.11614063699364452,1,969,Change Adoption Rate,46.756561592011835,NULL,338,0.9011757980224222,6,1645,5,0.5955840561962319
1576,Process Change,Unsuccessful,0.11614063699364452,1,1557,Cost Efficiency,45.743078676017134,65.50783450829286,338,0.9011757980224222,6,1645,5,0.5955840561962319
1576,Process Change,Unsuccessful,0.11614063699364452,1,1557,Cost Efficiency,45.743078676017134,98.71886859589061,338,0.9011757980224222,6,1645,5,0.5955840561962319
1581,Cultural Change,Unsuccessful,1.977126376785261,1,1454,Change Adoption Rate,45.434069721699785,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1581,Cultural Change,Unsuccessful,1.977126376785261,1,1503,Employee Engagement,25.03583252131154,78.3689014907366,NULL,NULL,NULL,NULL,NULL,NULL
1583,Process Change,Partially Successful,-0.3743025168648932,9,1927,Cost Efficiency,33.431130065617076,79.1903378087842,1929,0.6346985695783809,2,298,1,0.7415157200332396
1583,Process Change,Partially Successful,-0.3743025168648932,9,1927,Cost Efficiency,33.431130065617076,67.52740241754432,1929,0.6346985695783809,2,298,1,0.7415157200332396
1586,Cultural Change,Successful,-0.26005451026997733,8,318,Employee Engagement,0.12465846692121252,77.9131004698245,896,0.5273877432551993,4,1289,1,0.5928028315733763
1586,Cultural Change,Successful,-0.26005451026997733,8,318,Employee Engagement,0.12465846692121252,77.9131004698245,896,0.5273877432551993,4,1671,1,0.6295874487703357
1586,Cultural Change,Successful,-0.26005451026997733,8,318,Employee Engagement,0.12465846692121252,77.72664165648757,896,0.5273877432551993,4,1289,1,0.5928028315733763
1586,Cultural Change,Successful,-0.26005451026997733,8,318,Employee Engagement,0.12465846692121252,77.72664165648757,896,0.5273877432551993,4,1671,1,0.6295874487703357
1587,Technology Change,Partially Successful,0.43405828856001105,17,1160,Change Adoption Rate,1.7228708076547306,57.84340759089305,NULL,NULL,NULL,756,5,0.4322254773459975
1587,Technology Change,Partially Successful,0.43405828856001105,17,1160,Change Adoption Rate,1.7228708076547306,99.48856898884426,NULL,NULL,NULL,756,5,0.4322254773459975
1587,Technology Change,Partially Successful,0.43405828856001105,17,601,Change Adoption Rate,88.58374902957756,NULL,NULL,NULL,NULL,756,5,0.4322254773459975
1591,Technology Change,Partially Successful,1.3439199070364691,9,221,Change Adoption Rate,43.102963154157926,NULL,NULL,NULL,NULL,121,2,0.49227895425685164
1592,Technology Change,Unsuccessful,1.9875563388968343,13,1125,Employee Engagement,22.290029272728727,92.76320457204535,814,0.8489370832602758,3,426,2,0.6875953382993661
1593,Cultural Change,Successful,0.062234036568660445,20,480,Change Adoption Rate,94.39036563505422,NULL,1769,0.9482625922844663,4,NULL,NULL,NULL
1593,Cultural Change,Successful,0.062234036568660445,20,582,Change Adoption Rate,12.850569754066477,NULL,1769,0.9482625922844663,4,NULL,NULL,NULL
1593,Cultural Change,Successful,0.062234036568660445,20,1946,Cost Efficiency,97.73019252653134,99.89996082061393,1769,0.9482625922844663,4,NULL,NULL,NULL
1593,Cultural Change,Successful,0.062234036568660445,20,1398,Cost Efficiency,14.76127503380229,81.10367063874035,1769,0.9482625922844663,4,NULL,NULL,NULL
1593,Cultural Change,Successful,0.062234036568660445,20,1398,Cost Efficiency,14.76127503380229,56.474188699262,1769,0.9482625922844663,4,NULL,NULL,NULL
1593,Cultural Change,Successful,0.062234036568660445,20,1398,Cost Efficiency,14.76127503380229,95.43181994966058,1769,0.9482625922844663,4,NULL,NULL,NULL
1594,Cultural Change,Partially Successful,1.237054087160601,11,1463,Employee Engagement,86.5808588023377,60.79497347378815,NULL,NULL,NULL,1216,1,0.7013181922312152
1594,Cultural Change,Partially Successful,1.237054087160601,11,795,Change Adoption Rate,26.04620163070994,NULL,NULL,NULL,NULL,1216,1,0.7013181922312152
1597,Process Change,Partially Successful,1.713204104768192,7,409,Change Adoption Rate,89.60188359133026,67.04254345906566,NULL,NULL,NULL,NULL,NULL,NULL
1597,Process Change,Partially Successful,1.713204104768192,7,1497,Employee Engagement,82.50052199762494,92.99098031717818,NULL,NULL,NULL,NULL,NULL,NULL
1597,Process Change,Partially Successful,1.713204104768192,7,1497,Employee Engagement,82.50052199762494,97.04115922169532,NULL,NULL,NULL,NULL,NULL,NULL
1597,Process Change,Partially Successful,1.713204104768192,7,1497,Employee Engagement,82.50052199762494,70.29148739262115,NULL,NULL,NULL,NULL,NULL,NULL
1601,Process Change,Partially Successful,0.44975595063138885,3,888,Cost Efficiency,13.759657957904592,NULL,879,0.9123471812395616,1,NULL,NULL,NULL
1605,Technology Change,Unsuccessful,0.654773230408443,15,344,Change Adoption Rate,23.26721755810397,91.82000202913406,299,0.6902337181976175,9,504,2,0.13303122874311546
1605,Technology Change,Unsuccessful,0.654773230408443,15,344,Change Adoption Rate,23.26721755810397,80.49247618874668,299,0.6902337181976175,9,504,2,0.13303122874311546
1608,Cultural Change,Successful,1.9346933670267603,5,1154,Change Adoption Rate,22.940623801563643,60.53621373015256,301,0.9608560705475498,6,846,3,0.8456767019318568
1608,Cultural Change,Successful,1.9346933670267603,5,1154,Change Adoption Rate,22.940623801563643,60.53621373015256,301,0.9608560705475498,6,1067,5,0.3172700720953352
1608,Cultural Change,Successful,1.9346933670267603,5,1154,Change Adoption Rate,22.940623801563643,60.53621373015256,301,0.9608560705475498,6,1759,2,0.6519638775651931
1608,Cultural Change,Successful,1.9346933670267603,5,1154,Change Adoption Rate,22.940623801563643,60.53621373015256,1312,0.5238718943475169,1,846,3,0.8456767019318568
1608,Cultural Change,Successful,1.9346933670267603,5,1154,Change Adoption Rate,22.940623801563643,60.53621373015256,1312,0.5238718943475169,1,1067,5,0.3172700720953352
1608,Cultural Change,Successful,1.9346933670267603,5,1154,Change Adoption Rate,22.940623801563643,60.53621373015256,1312,0.5238718943475169,1,1759,2,0.6519638775651931
1608,Cultural Change,Successful,1.9346933670267603,5,1096,Change Adoption Rate,1.9585031622280202,85.05147285035267,301,0.9608560705475498,6,846,3,0.8456767019318568
1608,Cultural Change,Successful,1.9346933670267603,5,1096,Change Adoption Rate,1.9585031622280202,85.05147285035267,301,0.9608560705475498,6,1067,5,0.3172700720953352
1608,Cultural Change,Successful,1.9346933670267603,5,1096,Change Adoption Rate,1.9585031622280202,85.05147285035267,301,0.9608560705475498,6,1759,2,0.6519638775651931
1608,Cultural Change,Successful,1.9346933670267603,5,1096,Change Adoption Rate,1.9585031622280202,85.05147285035267,1312,0.5238718943475169,1,846,3,0.8456767019318568
1608,Cultural Change,Successful,1.9346933670267603,5,1096,Change Adoption Rate,1.9585031622280202,85.05147285035267,1312,0.5238718943475169,1,1067,5,0.3172700720953352
1608,Cultural Change,Successful,1.9346933670267603,5,1096,Change Adoption Rate,1.9585031622280202,85.05147285035267,1312,0.5238718943475169,1,1759,2,0.6519638775651931
1608,Cultural Change,Successful,1.9346933670267603,5,1096,Change Adoption Rate,1.9585031622280202,50.19568219678384,301,0.9608560705475498,6,846,3,0.8456767019318568
1608,Cultural Change,Successful,1.9346933670267603,5,1096,Change Adoption Rate,1.9585031622280202,50.19568219678384,301,0.9608560705475498,6,1067,5,0.3172700720953352
1608,Cultural Change,Successful,1.9346933670267603,5,1096,Change Adoption Rate,1.9585031622280202,50.19568219678384,301,0.9608560705475498,6,1759,2,0.6519638775651931
1608,Cultural Change,Successful,1.9346933670267603,5,1096,Change Adoption Rate,1.9585031622280202,50.19568219678384,1312,0.5238718943475169,1,846,3,0.8456767019318568
1608,Cultural Change,Successful,1.9346933670267603,5,1096,Change Adoption Rate,1.9585031622280202,50.19568219678384,1312,0.5238718943475169,1,1067,5,0.3172700720953352
1608,Cultural Change,Successful,1.9346933670267603,5,1096,Change Adoption Rate,1.9585031622280202,50.19568219678384,1312,0.5238718943475169,1,1759,2,0.6519638775651931
1610,Process Change,Successful,1.2544032112682144,22,402,Cost Efficiency,62.269019575316186,NULL,410,0.9179457553941379,10,NULL,NULL,NULL
1610,Process Change,Successful,1.2544032112682144,22,402,Cost Efficiency,62.269019575316186,NULL,1527,0.8540624205350308,10,NULL,NULL,NULL
1611,Process Change,Partially Successful,1.5718401923588448,23,489,Employee Engagement,62.99908404680076,NULL,197,0.9851777060507874,8,33,5,0.7889182907071917
1613,Technology Change,Partially Successful,1.8635179817586223,22,1869,Cost Efficiency,33.97429879189035,64.48752789547366,NULL,NULL,NULL,1015,5,0.030786656293925074
1613,Technology Change,Partially Successful,1.8635179817586223,22,1869,Cost Efficiency,33.97429879189035,64.48752789547366,NULL,NULL,NULL,1058,5,0.9609024050847635
1613,Technology Change,Partially Successful,1.8635179817586223,22,1869,Cost Efficiency,33.97429879189035,64.48752789547366,NULL,NULL,NULL,1580,3,0.9243367792573178
1613,Technology Change,Partially Successful,1.8635179817586223,22,1869,Cost Efficiency,33.97429879189035,64.48752789547366,NULL,NULL,NULL,1841,2,0.896091655247281
1613,Technology Change,Partially Successful,1.8635179817586223,22,1869,Cost Efficiency,33.97429879189035,50.27423296662714,NULL,NULL,NULL,1015,5,0.030786656293925074
1613,Technology Change,Partially Successful,1.8635179817586223,22,1869,Cost Efficiency,33.97429879189035,50.27423296662714,NULL,NULL,NULL,1058,5,0.9609024050847635
1613,Technology Change,Partially Successful,1.8635179817586223,22,1869,Cost Efficiency,33.97429879189035,50.27423296662714,NULL,NULL,NULL,1580,3,0.9243367792573178
1613,Technology Change,Partially Successful,1.8635179817586223,22,1869,Cost Efficiency,33.97429879189035,50.27423296662714,NULL,NULL,NULL,1841,2,0.896091655247281
1614,Process Change,Successful,1.9514048204893522,17,1688,Cost Efficiency,40.9313514226117,78.14567044930779,1599,0.9820630567636226,11,550,3,0.3210318929023843
1615,Technology Change,Partially Successful,0.12107946031974115,17,1308,Change Adoption Rate,54.22050376953064,65.16899362057555,1776,0.5053073040625444,11,NULL,NULL,NULL
1616,Process Change,Unsuccessful,0.34553879089328077,13,218,Change Adoption Rate,23.14135364637441,85.50138744698742,NULL,NULL,NULL,NULL,NULL,NULL
1616,Process Change,Unsuccessful,0.34553879089328077,13,218,Change Adoption Rate,23.14135364637441,67.37851903371262,NULL,NULL,NULL,NULL,NULL,NULL
1616,Process Change,Unsuccessful,0.34553879089328077,13,34,Cost Efficiency,3.94751295086051,79.97089396375614,NULL,NULL,NULL,NULL,NULL,NULL
1616,Process Change,Unsuccessful,0.34553879089328077,13,1093,Cost Efficiency,66.12717127893555,94.05353351956478,NULL,NULL,NULL,NULL,NULL,NULL
1616,Process Change,Unsuccessful,0.34553879089328077,13,254,Cost Efficiency,81.0291020963105,52.171116384922286,NULL,NULL,NULL,NULL,NULL,NULL
1616,Process Change,Unsuccessful,0.34553879089328077,13,453,Change Adoption Rate,69.91637848540292,50.1409403782877,NULL,NULL,NULL,NULL,NULL,NULL
1617,Cultural Change,Unsuccessful,1.7911672863224801,5,1925,Employee Engagement,89.1751212670443,50.04273985830778,NULL,NULL,NULL,1894,3,0.448822865759426
1617,Cultural Change,Unsuccessful,1.7911672863224801,5,1925,Employee Engagement,89.1751212670443,61.75429667681729,NULL,NULL,NULL,1894,3,0.448822865759426
1618,Technology Change,Partially Successful,-0.3573522463912702,20,394,Cost Efficiency,4.194827486085351,NULL,308,0.623087805962435,8,NULL,NULL,NULL
1618,Technology Change,Partially Successful,-0.3573522463912702,20,394,Cost Efficiency,4.194827486085351,NULL,567,0.7366089772997306,3,NULL,NULL,NULL
1618,Technology Change,Partially Successful,-0.3573522463912702,20,394,Cost Efficiency,4.194827486085351,NULL,858,0.7795308630288185,4,NULL,NULL,NULL
1618,Technology Change,Partially Successful,-0.3573522463912702,20,394,Cost Efficiency,4.194827486085351,NULL,1194,0.774636760097234,1,NULL,NULL,NULL
1619,Cultural Change,Partially Successful,-0.2571695984026244,7,703,Employee Engagement,84.78704072275539,NULL,142,0.5435885313871669,7,NULL,NULL,NULL
1620,Cultural Change,Successful,1.277536418588934,3,1358,Employee Engagement,91.4061721835197,88.09149300895231,1700,0.7484121075766729,9,NULL,NULL,NULL
1620,Cultural Change,Successful,1.277536418588934,3,1358,Employee Engagement,91.4061721835197,80.84983533233785,1700,0.7484121075766729,9,NULL,NULL,NULL
1620,Cultural Change,Successful,1.277536418588934,3,1358,Employee Engagement,91.4061721835197,91.50493606314427,1700,0.7484121075766729,9,NULL,NULL,NULL
1620,Cultural Change,Successful,1.277536418588934,3,324,Change Adoption Rate,90.14707868987803,NULL,1700,0.7484121075766729,9,NULL,NULL,NULL
1621,Process Change,Unsuccessful,-0.47433517832845423,15,1345,Employee Engagement,82.33799426102681,NULL,NULL,NULL,NULL,855,1,0.9445438505616954
1621,Process Change,Unsuccessful,-0.47433517832845423,15,1345,Employee Engagement,82.33799426102681,NULL,NULL,NULL,NULL,893,2,0.3650118208718708
1621,Process Change,Unsuccessful,-0.47433517832845423,15,1345,Employee Engagement,82.33799426102681,NULL,NULL,NULL,NULL,1237,1,0.06636834535189151
1621,Process Change,Unsuccessful,-0.47433517832845423,15,712,Change Adoption Rate,73.80483904495465,NULL,NULL,NULL,NULL,855,1,0.9445438505616954
1621,Process Change,Unsuccessful,-0.47433517832845423,15,712,Change Adoption Rate,73.80483904495465,NULL,NULL,NULL,NULL,893,2,0.3650118208718708
1621,Process Change,Unsuccessful,-0.47433517832845423,15,712,Change Adoption Rate,73.80483904495465,NULL,NULL,NULL,NULL,1237,1,0.06636834535189151
1621,Process Change,Unsuccessful,-0.47433517832845423,15,445,Change Adoption Rate,96.08838078000687,99.26931812897647,NULL,NULL,NULL,855,1,0.9445438505616954
1621,Process Change,Unsuccessful,-0.47433517832845423,15,445,Change Adoption Rate,96.08838078000687,99.26931812897647,NULL,NULL,NULL,893,2,0.3650118208718708
1621,Process Change,Unsuccessful,-0.47433517832845423,15,445,Change Adoption Rate,96.08838078000687,99.26931812897647,NULL,NULL,NULL,1237,1,0.06636834535189151
1623,Technology Change,Successful,0.27341762578585715,15,1256,Employee Engagement,14.129565094201347,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1625,Process Change,Successful,1.7543892916303405,22,509,Cost Efficiency,12.026834647884122,NULL,NULL,NULL,NULL,546,2,0.35884794951975196
1626,Cultural Change,Successful,1.6616238321148957,4,116,Change Adoption Rate,30.03654050479765,51.46274575525586,939,0.9494122652894796,2,88,5,0.866154752676813
1626,Cultural Change,Successful,1.6616238321148957,4,116,Change Adoption Rate,30.03654050479765,51.46274575525586,1624,0.9236090962882523,5,88,5,0.866154752676813
1629,Technology Change,Successful,-0.30545867234215884,20,1937,Change Adoption Rate,60.60306756284067,56.32893313167725,711,0.6479170853260652,5,NULL,NULL,NULL
1629,Technology Change,Successful,-0.30545867234215884,20,1937,Change Adoption Rate,60.60306756284067,56.32893313167725,850,0.6442991611370686,6,NULL,NULL,NULL
1632,Cultural Change,Partially Successful,1.578010400634935,18,998,Change Adoption Rate,61.19574705591734,86.33856972594873,574,0.6989279111439854,7,1126,4,0.2958045074825797
1632,Cultural Change,Partially Successful,1.578010400634935,18,998,Change Adoption Rate,61.19574705591734,86.33856972594873,644,0.7362339098343582,4,1126,4,0.2958045074825797
1634,Cultural Change,Successful,0.6304276890614726,19,1394,Cost Efficiency,59.01799616632142,70.9578936718025,67,0.697894786288274,1,148,4,0.8309771091669903
1634,Cultural Change,Successful,0.6304276890614726,19,1394,Cost Efficiency,59.01799616632142,70.9578936718025,67,0.697894786288274,1,1049,5,0.23035983524748105
1634,Cultural Change,Successful,0.6304276890614726,19,1394,Cost Efficiency,59.01799616632142,70.9578936718025,265,0.7955097291417665,8,148,4,0.8309771091669903
1634,Cultural Change,Successful,0.6304276890614726,19,1394,Cost Efficiency,59.01799616632142,70.9578936718025,265,0.7955097291417665,8,1049,5,0.23035983524748105
1638,Technology Change,Unsuccessful,1.033964372420292,22,1162,Employee Engagement,90.21522377511846,75.95713848991619,1536,0.7081437695495876,7,508,4,0.6712161270606849
1638,Technology Change,Unsuccessful,1.033964372420292,22,1162,Employee Engagement,90.21522377511846,75.95713848991619,1536,0.7081437695495876,7,953,3,0.23340839621977727
1639,Cultural Change,Partially Successful,0.5496365292968073,8,70,Change Adoption Rate,50.04750907676206,70.81997127255848,NULL,NULL,NULL,1351,3,0.708506457497872
1639,Cultural Change,Partially Successful,0.5496365292968073,8,70,Change Adoption Rate,50.04750907676206,65.19858541201756,NULL,NULL,NULL,1351,3,0.708506457497872
1639,Cultural Change,Partially Successful,0.5496365292968073,8,70,Change Adoption Rate,50.04750907676206,60.15364492892047,NULL,NULL,NULL,1351,3,0.708506457497872
1639,Cultural Change,Partially Successful,0.5496365292968073,8,70,Change Adoption Rate,50.04750907676206,99.6042112409706,NULL,NULL,NULL,1351,3,0.708506457497872
1640,Cultural Change,Partially Successful,1.9508226113366,7,1877,Cost Efficiency,30.818178522343565,NULL,1119,0.9601668238461607,11,NULL,NULL,NULL
1640,Cultural Change,Partially Successful,1.9508226113366,7,1877,Cost Efficiency,30.818178522343565,NULL,1614,0.685023433777882,9,NULL,NULL,NULL
1641,Cultural Change,Successful,1.7433432143084318,3,1440,Change Adoption Rate,91.82429815156328,72.22511746673595,47,0.9051688035088186,1,837,3,0.7242122825060842
1641,Cultural Change,Successful,1.7433432143084318,3,1440,Change Adoption Rate,91.82429815156328,72.22511746673595,47,0.9051688035088186,1,967,4,0.391757785606492
1641,Cultural Change,Successful,1.7433432143084318,3,1440,Change Adoption Rate,91.82429815156328,72.22511746673595,47,0.9051688035088186,1,1174,1,0.580937362176306
1641,Cultural Change,Successful,1.7433432143084318,3,1440,Change Adoption Rate,91.82429815156328,72.22511746673595,47,0.9051688035088186,1,1191,3,0.5677391018103146
1641,Cultural Change,Successful,1.7433432143084318,3,1440,Change Adoption Rate,91.82429815156328,64.15314504650318,47,0.9051688035088186,1,837,3,0.7242122825060842
1641,Cultural Change,Successful,1.7433432143084318,3,1440,Change Adoption Rate,91.82429815156328,64.15314504650318,47,0.9051688035088186,1,967,4,0.391757785606492
1641,Cultural Change,Successful,1.7433432143084318,3,1440,Change Adoption Rate,91.82429815156328,64.15314504650318,47,0.9051688035088186,1,1174,1,0.580937362176306
1641,Cultural Change,Successful,1.7433432143084318,3,1440,Change Adoption Rate,91.82429815156328,64.15314504650318,47,0.9051688035088186,1,1191,3,0.5677391018103146
1641,Cultural Change,Successful,1.7433432143084318,3,228,Employee Engagement,57.16199689109969,NULL,47,0.9051688035088186,1,837,3,0.7242122825060842
1641,Cultural Change,Successful,1.7433432143084318,3,228,Employee Engagement,57.16199689109969,NULL,47,0.9051688035088186,1,967,4,0.391757785606492
1641,Cultural Change,Successful,1.7433432143084318,3,228,Employee Engagement,57.16199689109969,NULL,47,0.9051688035088186,1,1174,1,0.580937362176306
1641,Cultural Change,Successful,1.7433432143084318,3,228,Employee Engagement,57.16199689109969,NULL,47,0.9051688035088186,1,1191,3,0.5677391018103146
1643,Process Change,Successful,1.8620388691684697,1,985,Change Adoption Rate,32.261089351145465,65.75431773618115,NULL,NULL,NULL,1050,4,0.17544431824313633
1643,Process Change,Successful,1.8620388691684697,1,985,Change Adoption Rate,32.261089351145465,96.36663518052637,NULL,NULL,NULL,1050,4,0.17544431824313633
1646,Process Change,Successful,1.5047504793072517,19,541,Employee Engagement,28.209824600615065,56.31026349126173,1237,0.7806328742260114,3,1972,4,0.23697606853385267
1646,Process Change,Successful,1.5047504793072517,19,541,Employee Engagement,28.209824600615065,56.31026349126173,1377,0.5820677131476566,1,1972,4,0.23697606853385267
1646,Process Change,Successful,1.5047504793072517,19,541,Employee Engagement,28.209824600615065,94.81131447511487,1237,0.7806328742260114,3,1972,4,0.23697606853385267
1646,Process Change,Successful,1.5047504793072517,19,541,Employee Engagement,28.209824600615065,94.81131447511487,1377,0.5820677131476566,1,1972,4,0.23697606853385267
1650,Cultural Change,Unsuccessful,0.5269465817351531,23,1885,Change Adoption Rate,66.35569281537735,58.9030580537174,NULL,NULL,NULL,434,5,0.36371836349266884
1650,Cultural Change,Unsuccessful,0.5269465817351531,23,1885,Change Adoption Rate,66.35569281537735,58.9030580537174,NULL,NULL,NULL,1524,5,0.24391441044035178
1650,Cultural Change,Unsuccessful,0.5269465817351531,23,1885,Change Adoption Rate,66.35569281537735,96.40082277520645,NULL,NULL,NULL,434,5,0.36371836349266884
1650,Cultural Change,Unsuccessful,0.5269465817351531,23,1885,Change Adoption Rate,66.35569281537735,96.40082277520645,NULL,NULL,NULL,1524,5,0.24391441044035178
1652,Process Change,Unsuccessful,0.26254814455943176,7,243,Change Adoption Rate,18.514649703623085,NULL,NULL,NULL,NULL,996,5,0.2535854916289978
1652,Process Change,Unsuccessful,0.26254814455943176,7,243,Change Adoption Rate,18.514649703623085,NULL,NULL,NULL,NULL,1953,5,0.4736498640081305
1654,Technology Change,Partially Successful,0.6819940435908638,9,115,Cost Efficiency,33.15096776297444,NULL,NULL,NULL,NULL,1792,4,0.6825636423654854
1657,Technology Change,Successful,1.7032411070692848,16,1584,Change Adoption Rate,17.58284285414281,93.27018819806159,1095,0.8660002078291286,2,67,3,0.24883027550040515
1657,Technology Change,Successful,1.7032411070692848,16,1584,Change Adoption Rate,17.58284285414281,93.27018819806159,1095,0.8660002078291286,2,153,5,0.01669448944790708
1657,Technology Change,Successful,1.7032411070692848,16,1584,Change Adoption Rate,17.58284285414281,93.27018819806159,1095,0.8660002078291286,2,883,1,0.7459699410069301
1657,Technology Change,Successful,1.7032411070692848,16,1584,Change Adoption Rate,17.58284285414281,93.27018819806159,1095,0.8660002078291286,2,1402,2,0.37251335223000304
1657,Technology Change,Successful,1.7032411070692848,16,1584,Change Adoption Rate,17.58284285414281,93.27018819806159,1095,0.8660002078291286,2,1551,4,0.8197413433804359
1657,Technology Change,Successful,1.7032411070692848,16,1584,Change Adoption Rate,17.58284285414281,93.27018819806159,1983,0.6609960372468653,2,67,3,0.24883027550040515
1657,Technology Change,Successful,1.7032411070692848,16,1584,Change Adoption Rate,17.58284285414281,93.27018819806159,1983,0.6609960372468653,2,153,5,0.01669448944790708
1657,Technology Change,Successful,1.7032411070692848,16,1584,Change Adoption Rate,17.58284285414281,93.27018819806159,1983,0.6609960372468653,2,883,1,0.7459699410069301
1657,Technology Change,Successful,1.7032411070692848,16,1584,Change Adoption Rate,17.58284285414281,93.27018819806159,1983,0.6609960372468653,2,1402,2,0.37251335223000304
